States,Years,Quarter,Brands,Percentage,Transaction_Count
himachal-pradesh,2019,4,Micromax,0.019103499688116476,18835
himachal-pradesh,2019,4,Gionee,0.018431048385051906,18172
himachal-pradesh,2019,4,Others,0.14644934555172956,144391
himachal-pradesh,2020,1,Xiaomi,0.3019081847155354,333918
himachal-pradesh,2020,1,Samsung,0.14940982346691983,165251
himachal-pradesh,2020,1,Vivo,0.1285866051852354,142220
himachal-pradesh,2020,1,Oppo,0.11731380393752401,129752
himachal-pradesh,2020,1,Realme,0.05748694649759273,63582
himachal-pradesh,2020,1,Apple,0.025380981442553286,28072
himachal-pradesh,2020,1,Motorola,0.022401844442937545,24777
himachal-pradesh,2020,1,Lava,0.020932619063764382,23152
himachal-pradesh,2020,1,Micromax,0.01700142401844443,18804
himachal-pradesh,2020,1,Huawei,0.016858570104654053,18646
himachal-pradesh,2020,1,Others,0.14271919712483894,157851
himachal-pradesh,2020,2,Xiaomi,0.3008128064826098,375976
himachal-pradesh,2020,2,Samsung,0.1479341401925165,184898
himachal-pradesh,2020,2,Vivo,0.13291894257549003,166131
himachal-pradesh,2020,2,Oppo,0.12001436952891788,150002
himachal-pradesh,2020,2,Realme,0.05924870406211221,74053
himachal-pradesh,2020,2,Apple,0.024086562810283013,30105
himachal-pradesh,2020,2,Motorola,0.02119985566464272,26497
himachal-pradesh,2020,2,Lava,0.020041332397767123,25049
himachal-pradesh,2020,2,Gionee,0.017038612908413454,21296
himachal-pradesh,2020,2,Micromax,0.016484153913976448,20603
himachal-pradesh,2020,2,Others,0.14022051946327088,175257
himachal-pradesh,2020,3,Xiaomi,0.29928175280748914,412600
himachal-pradesh,2020,3,Samsung,0.14856227251032544,204813
himachal-pradesh,2020,3,Vivo,0.13849433569750927,190933
himachal-pradesh,2020,3,Oppo,0.12183509183728242,167966
himachal-pradesh,2020,3,Realme,0.062071586802588646,85574
himachal-pradesh,2020,3,Apple,0.023468157611084596,32354
himachal-pradesh,2020,3,Motorola,0.020275141915838433,27952
himachal-pradesh,2020,3,Lava,0.019441708241636286,26803
himachal-pradesh,2020,3,Gionee,0.0161500441741608,22265
himachal-pradesh,2020,3,Micromax,0.015978860234115797,22029
himachal-pradesh,2020,3,Others,0.13444104816796917,185345
himachal-pradesh,2020,4,Xiaomi,0.2971706679498345,448361
himachal-pradesh,2020,4,Samsung,0.15011671790058895,226491
himachal-pradesh,2020,4,Vivo,0.1406096107680051,212147
himachal-pradesh,2020,4,Oppo,0.12373290490374253,186684
himachal-pradesh,2020,4,Realme,0.06475954521774749,97707
himachal-pradesh,2020,4,Apple,0.023380696542737577,35276
himachal-pradesh,2020,4,Motorola,0.019324401530787412,29156
himachal-pradesh,2020,4,Lava,0.019312471251340498,29138
himachal-pradesh,2020,4,Gionee,0.0155497936724449,23461
himachal-pradesh,2020,4,Micromax,0.015254187859482517,23015
himachal-pradesh,2020,4,Others,0.13078900240328853,197330
himachal-pradesh,2021,1,Xiaomi,0.2968278155039801,481737
himachal-pradesh,2021,1,Samsung,0.14940993289384585,242485
himachal-pradesh,2021,1,Vivo,0.1443666506259277,234300
himachal-pradesh,2021,1,Oppo,0.12448989525869851,202041
himachal-pradesh,2021,1,Realme,0.06741361877222418,109409
himachal-pradesh,2021,1,Apple,0.023325411549701747,37856
himachal-pradesh,2021,1,Lava,0.01880032114339866,30512
himachal-pradesh,2021,1,Motorola,0.018322179782384065,29736
himachal-pradesh,2021,1,Huawei,0.014811291283593897,24038
himachal-pradesh,2021,1,Gionee,0.014535867071772346,23591
himachal-pradesh,2021,1,Others,0.12769701611447296,207246
himachal-pradesh,2021,2,Xiaomi,0.2944070823468535,513196
himachal-pradesh,2021,2,Samsung,0.14940759578487464,260440
himachal-pradesh,2021,2,Vivo,0.14619559636543247,254841
himachal-pradesh,2021,2,Oppo,0.12503908152535265,217962
himachal-pradesh,2021,2,Realme,0.07371019492860917,128488
himachal-pradesh,2021,2,Apple,0.023770746194678487,41436
himachal-pradesh,2021,2,Lava,0.018682259884542418,32566
himachal-pradesh,2021,2,Motorola,0.017251517510531215,30072
himachal-pradesh,2021,2,Huawei,0.01361213113493897,23728
himachal-pradesh,2021,2,Gionee,0.013357419982548843,23284
himachal-pradesh,2021,2,Others,0.12456637434163764,217138
himachal-pradesh,2021,3,Xiaomi,0.292322343730226,549749
himachal-pradesh,2021,3,Vivo,0.14974056510970282,281606
himachal-pradesh,2021,3,Samsung,0.1461454855989442,274845
himachal-pradesh,2021,3,Oppo,0.12658816798236333,238065
himachal-pradesh,2021,3,Realme,0.07946875136257821,149451
himachal-pradesh,2021,3,Apple,0.023823450276663195,44803
himachal-pradesh,2021,3,Lava,0.0174909843849867,32894
himachal-pradesh,2021,3,Motorola,0.016056887440671352,30197
himachal-pradesh,2021,3,Tecno,0.013770414744877503,25897
himachal-pradesh,2021,3,Huawei,0.013655027634415349,25680
himachal-pradesh,2021,3,Others,0.12093792173457137,227439
himachal-pradesh,2021,4,Xiaomi,0.2899425796785793,583871
himachal-pradesh,2021,4,Vivo,0.1503778776579183,302823
himachal-pradesh,2021,4,Samsung,0.14410102162784102,290183
himachal-pradesh,2021,4,Oppo,0.12726226283639405,256274
himachal-pradesh,2021,4,Realme,0.0875641279664228,176332
himachal-pradesh,2021,4,Apple,0.0250796152644796,50504
himachal-pradesh,2021,4,Lava,0.01593149487001098,32082
himachal-pradesh,2021,4,Motorola,0.015513865445857896,31241
himachal-pradesh,2021,4,Tecno,0.014979041557852103,30164
himachal-pradesh,2021,4,OnePlus,0.013660107252797893,27508
himachal-pradesh,2021,4,Others,0.11558800584184607,232765
himachal-pradesh,2022,1,Xiaomi,0.2871116775827007,615419
himachal-pradesh,2022,1,Vivo,0.15115678547485564,324002
himachal-pradesh,2022,1,Samsung,0.14190968624430425,304181
himachal-pradesh,2022,1,Oppo,0.1290068547312948,276524
himachal-pradesh,2022,1,Realme,0.09327482419967875,199933
himachal-pradesh,2022,1,Apple,0.025650774930335348,54982
himachal-pradesh,2022,1,Tecno,0.016953248521215238,36339
himachal-pradesh,2022,1,Motorola,0.014702239299308648,31514
himachal-pradesh,2022,1,Lava,0.014584673636319953,31262
himachal-pradesh,2022,1,OnePlus,0.014245972559614422,30536
himachal-pradesh,2022,1,Others,0.11140326282037226,238791
jammu-&-kashmir,2018,1,Xiaomi,0.34330735439988663,60568
jammu-&-kashmir,2018,1,Samsung,0.21533796230692928,37991
jammu-&-kashmir,2018,1,Vivo,0.09810967833356951,17309
jammu-&-kashmir,2018,1,Oppo,0.07665013461810968,13523
jammu-&-kashmir,2018,1,Apple,0.03644041377355817,6429
jammu-&-kashmir,2018,1,Realme,0.03483066458835199,6145
jammu-&-kashmir,2018,1,OnePlus,0.02207170185631288,3894
jammu-&-kashmir,2018,1,Motorola,0.018976902366444663,3348
jammu-&-kashmir,2018,1,Micromax,0.017588210287657644,3103
jammu-&-kashmir,2018,1,Lenovo,0.01729913561003259,3052
jammu-&-kashmir,2018,1,Others,0.11938784185914694,21063
jammu-&-kashmir,2018,2,Xiaomi,0.35305360289592486,92362
jammu-&-kashmir,2018,2,Samsung,0.2132610116624428,55791
jammu-&-kashmir,2018,2,Vivo,0.1030469135236173,26958
jammu-&-kashmir,2018,2,Oppo,0.08024953269956309,20994
jammu-&-kashmir,2018,2,Realme,0.03515169585144242,9196
jammu-&-kashmir,2018,2,Apple,0.03409286377762233,8919
jammu-&-kashmir,2018,2,OnePlus,0.019219522264142287,5028
jammu-&-kashmir,2018,2,Motorola,0.01817980268262942,4756
jammu-&-kashmir,2018,2,Micromax,0.016723430768819117,4375
jammu-&-kashmir,2018,2,Lenovo,0.01616916849190968,4230
jammu-&-kashmir,2018,2,Others,0.1108524553818867,29000
jammu-&-kashmir,2018,3,Xiaomi,0.3513366751428346,120343
jammu-&-kashmir,2018,3,Samsung,0.21751734889600588,74506
jammu-&-kashmir,2018,3,Vivo,0.11157011523111912,38216
jammu-&-kashmir,2018,3,Oppo,0.08441621001433455,28915
jammu-&-kashmir,2018,3,Realme,0.03597651585705152,12323
jammu-&-kashmir,2018,3,Apple,0.03210239133036911,10996
jammu-&-kashmir,2018,3,Motorola,0.018366328106525286,6291
jammu-&-kashmir,2018,3,OnePlus,0.01832253619401569,6276
jammu-&-kashmir,2018,3,Lenovo,0.014410458676491626,4936
jammu-&-kashmir,2018,3,Micromax,0.014159385044769933,4850
jammu-&-kashmir,2018,3,Others,0.10182203550648267,34877
jammu-&-kashmir,2018,4,Xiaomi,0.3510100489505524,153238
jammu-&-kashmir,2018,4,Samsung,0.21954677789918065,95846
jammu-&-kashmir,2018,4,Vivo,0.11912140973925871,52004
jammu-&-kashmir,2018,4,Oppo,0.08825759397841777,38530
jammu-&-kashmir,2018,4,Realme,0.036416278979208044,15898
jammu-&-kashmir,2018,4,Apple,0.03148915505894911,13747
jammu-&-kashmir,2018,4,Motorola,0.017919521352015633,7823
jammu-&-kashmir,2018,4,OnePlus,0.01702847011771497,7434
jammu-&-kashmir,2018,4,Lenovo,0.01405066393624746,6134
jammu-&-kashmir,2018,4,Micromax,0.011831053020984372,5165
jammu-&-kashmir,2018,4,Others,0.0933290269674709,40744
jammu-&-kashmir,2019,1,Xiaomi,0.3572189067007871,189565
jammu-&-kashmir,2019,1,Samsung,0.21691110654664206,115108
jammu-&-kashmir,2019,1,Vivo,0.12229280398892718,64897
jammu-&-kashmir,2019,1,Oppo,0.09060638552468676,48082
jammu-&-kashmir,2019,1,Realme,0.03686667206865296,19564
jammu-&-kashmir,2019,1,Apple,0.03027687692327986,16067
jammu-&-kashmir,2019,1,Motorola,0.016507465105367,8760
jammu-&-kashmir,2019,1,OnePlus,0.01621349654869608,8604
jammu-&-kashmir,2019,1,Lenovo,0.013013761874162614,6906
jammu-&-kashmir,2019,1,Huawei,0.011419547778370322,6060
jammu-&-kashmir,2019,1,Others,0.08867297694042803,47056
jammu-&-kashmir,2019,2,Xiaomi,0.35813926960533465,226055
jammu-&-kashmir,2019,2,Samsung,0.21865895217469142,138016
jammu-&-kashmir,2019,2,Vivo,0.12527547041871503,79073
jammu-&-kashmir,2019,2,Oppo,0.09260400543098544,58451
jammu-&-kashmir,2019,2,Realme,0.0365165646640568,23049
jammu-&-kashmir,2019,2,Apple,0.029333341782941193,18515
jammu-&-kashmir,2019,2,Motorola,0.015895296684215444,10033
jammu-&-kashmir,2019,2,OnePlus,0.0149510530059744,9437
jammu-&-kashmir,2019,2,Lenovo,0.012595196714792464,7950
jammu-&-kashmir,2019,2,Huawei,0.011383206087519982,7185
jammu-&-kashmir,2019,2,Others,0.08464764343077316,53429
jammu-&-kashmir,2019,3,Xiaomi,0.3597345300741888,236869
jammu-&-kashmir,2019,3,Samsung,0.21620611886917102,142362
jammu-&-kashmir,2019,3,Vivo,0.12792066276359051,84230
jammu-&-kashmir,2019,3,Oppo,0.09349613868829305,61563
jammu-&-kashmir,2019,3,Realme,0.03791147458824065,24963
jammu-&-kashmir,2019,3,Apple,0.029991419307317888,19748
jammu-&-kashmir,2019,3,Motorola,0.015466508721173049,10184
jammu-&-kashmir,2019,3,OnePlus,0.0152432588407712,10037
jammu-&-kashmir,2019,3,Huawei,0.011692522647713208,7699
jammu-&-kashmir,2019,3,Lenovo,0.01094683767303764,7208
jammu-&-kashmir,2019,3,Others,0.08139052782650295,53592
jammu-&-kashmir,2019,4,Xiaomi,0.3579637849790679,241041
jammu-&-kashmir,2019,4,Samsung,0.21532685741950527,144994
jammu-&-kashmir,2019,4,Vivo,0.13132214676394893,88428
jammu-&-kashmir,2019,4,Oppo,0.09561502122913657,64384
jammu-&-kashmir,2019,4,Realme,0.03967524396057425,26716
jammu-&-kashmir,2019,4,Apple,0.03071727601738725,20684
jammu-&-kashmir,2019,4,OnePlus,0.015569518553775282,10484
jammu-&-kashmir,2019,4,Motorola,0.01528735444415898,10294
jammu-&-kashmir,2019,4,Huawei,0.01184940752962352,7979
jammu-&-kashmir,2019,4,Lenovo,0.010429676535975181,7023
jammu-&-kashmir,2019,4,Others,0.07624371256684691,51340
jammu-&-kashmir,2020,1,Xiaomi,0.357315938907382,262773
jammu-&-kashmir,2020,1,Samsung,0.21391934817135522,157318
jammu-&-kashmir,2020,1,Vivo,0.1357899288558188,99861
jammu-&-kashmir,2020,1,Oppo,0.09753633357265627,71729
jammu-&-kashmir,2020,1,Realme,0.04185159802449796,30778
jammu-&-kashmir,2020,1,Apple,0.030432086678415248,22380
jammu-&-kashmir,2020,1,OnePlus,0.015156212605791615,11146
jammu-&-kashmir,2020,1,Motorola,0.014514392010965342,10674
jammu-&-kashmir,2020,1,Huawei,0.011866882057306963,8727
jammu-&-kashmir,2020,1,Lenovo,0.010010769532014881,7362
jammu-&-kashmir,2020,1,Others,0.07160650958379566,52660
jammu-&-kashmir,2020,2,Xiaomi,0.35743776721472054,302140
jammu-&-kashmir,2020,2,Samsung,0.21216996689909073,179346
jammu-&-kashmir,2020,2,Vivo,0.14106216298707905,119239
jammu-&-kashmir,2020,2,Oppo,0.09999597773082501,84526
jammu-&-kashmir,2020,2,Realme,0.04366883001653862,36913
jammu-&-kashmir,2020,2,Apple,0.028702439624556663,24262
jammu-&-kashmir,2020,2,OnePlus,0.013892207918191776,11743
jammu-&-kashmir,2020,2,Motorola,0.013609466055597224,11504
jammu-&-kashmir,2020,2,Huawei,0.01153799743047981,9753
jammu-&-kashmir,2020,2,Lenovo,0.009261866285576379,7829
jammu-&-kashmir,2020,2,Others,0.06866131783734417,58039
jammu-&-kashmir,2020,3,Xiaomi,0.3558425342091493,337986
jammu-&-kashmir,2020,3,Samsung,0.21321957130779653,202520
jammu-&-kashmir,2020,3,Vivo,0.14580356889049387,138487
jammu-&-kashmir,2020,3,Oppo,0.10090132962174898,95838
jammu-&-kashmir,2020,3,Realme,0.04656781976355495,44231
jammu-&-kashmir,2020,3,Apple,0.027771607011441126,26378
jammu-&-kashmir,2020,3,OnePlus,0.013242523049128308,12578
jammu-&-kashmir,2020,3,Motorola,0.012732952278276177,12094
jammu-&-kashmir,2020,3,Huawei,0.011166338007557229,10606
jammu-&-kashmir,2020,3,Lenovo,0.008657438943630313,8223
jammu-&-kashmir,2020,3,Others,0.06409431691722317,60878
jammu-&-kashmir,2020,4,Xiaomi,0.3554505839547294,383539
jammu-&-kashmir,2020,4,Samsung,0.21499005580979813,231979
jammu-&-kashmir,2020,4,Vivo,0.14686632895344118,158472
jammu-&-kashmir,2020,4,Oppo,0.10158643660648253,109614
jammu-&-kashmir,2020,4,Realme,0.04950316119597191,53415
jammu-&-kashmir,2020,4,Apple,0.027525852114229366,29701
jammu-&-kashmir,2020,4,OnePlus,0.012666099486386747,13667
jammu-&-kashmir,2020,4,Motorola,0.011801427589057499,12734
jammu-&-kashmir,2020,4,Huawei,0.010718965878360218,11566
jammu-&-kashmir,2020,4,Lenovo,0.00805914985978043,8696
jammu-&-kashmir,2020,4,Others,0.06083193855176262,65639
jammu-&-kashmir,2021,1,Xiaomi,0.35613346067220625,418392
jammu-&-kashmir,2021,1,Samsung,0.21291212766573206,250133
jammu-&-kashmir,2021,1,Vivo,0.15029647145345065,176571
jammu-&-kashmir,2021,1,Oppo,0.10113226048630511,118812
jammu-&-kashmir,2021,1,Realme,0.05201571647693515,61109
jammu-&-kashmir,2021,1,Apple,0.027477447570602425,32281
jammu-&-kashmir,2021,1,OnePlus,0.01264791652834737,14859
jammu-&-kashmir,2021,1,Motorola,0.01104000789909586,12970
jammu-&-kashmir,2021,1,Huawei,0.010294360488177744,12094
jammu-&-kashmir,2021,1,Lenovo,0.0073432650844641465,8627
jammu-&-kashmir,2021,1,Others,0.058706965674683226,68970
jammu-&-kashmir,2021,2,Xiaomi,0.3543650947816759,446949
jammu-&-kashmir,2021,2,Samsung,0.20911749851538175,263753
jammu-&-kashmir,2021,2,Vivo,0.1522405644482889,192016
jammu-&-kashmir,2021,2,Oppo,0.10030390076010869,126510
jammu-&-kashmir,2021,2,Realme,0.058775025430777145,74131
jammu-&-kashmir,2021,2,Apple,0.028142336238084403,35495
jammu-&-kashmir,2021,2,OnePlus,0.013255718257910498,16719
jammu-&-kashmir,2021,2,Motorola,0.010241289116420235,12917
jammu-&-kashmir,2021,2,Huawei,0.00932633613659915,11763
jammu-&-kashmir,2021,2,Lenovo,0.006652834015319516,8391
jammu-&-kashmir,2021,2,Others,0.05757940229943383,72623
jammu-&-kashmir,2021,3,Xiaomi,0.3520002059035489,478671
jammu-&-kashmir,2021,3,Samsung,0.2017060579765564,274292
jammu-&-kashmir,2021,3,Vivo,0.15526304178371303,211136
jammu-&-kashmir,2021,3,Oppo,0.1017259129616284,138333
jammu-&-kashmir,2021,3,Realme,0.0648647654905652,88207
jammu-&-kashmir,2021,3,Apple,0.0283874810642272,38603
jammu-&-kashmir,2021,3,OnePlus,0.014736811142323475,20040
jammu-&-kashmir,2021,3,Huawei,0.009532598944008942,12963
jammu-&-kashmir,2021,3,Motorola,0.00947082787934052,12879
jammu-&-kashmir,2021,3,Lenovo,0.006001353080464166,8161
jammu-&-kashmir,2021,3,Others,0.05631094377362376,76575
jammu-&-kashmir,2021,4,Xiaomi,0.34955416286269314,509234
jammu-&-kashmir,2021,4,Samsung,0.19563704257933429,285006
jammu-&-kashmir,2021,4,Vivo,0.15545403999148824,226467
jammu-&-kashmir,2021,4,Oppo,0.10132412600133167,147610
jammu-&-kashmir,2021,4,Realme,0.07364721549138185,107290
jammu-&-kashmir,2021,4,Apple,0.030647785229371022,44648
jammu-&-kashmir,2021,4,OnePlus,0.016400216912294673,23892
jammu-&-kashmir,2021,4,Motorola,0.008952437174374146,13042
jammu-&-kashmir,2021,4,Huawei,0.008646975240422567,12597
jammu-&-kashmir,2021,4,Tecno,0.006298693721212787,9176
jammu-&-kashmir,2021,4,Others,0.053437304796095576,77848
jammu-&-kashmir,2022,1,Xiaomi,0.34575620272119384,535687
jammu-&-kashmir,2022,1,Samsung,0.19081274365528103,295630
jammu-&-kashmir,2022,1,Vivo,0.1564763896419074,242432
jammu-&-kashmir,2022,1,Oppo,0.10222678336302378,158382
jammu-&-kashmir,2022,1,Realme,0.07965752717321148,123415
jammu-&-kashmir,2022,1,Apple,0.03204115353832649,49642
jammu-&-kashmir,2022,1,OnePlus,0.017550280122892625,27191
jammu-&-kashmir,2022,1,Motorola,0.008347533111300442,12933
jammu-&-kashmir,2022,1,Huawei,0.008180362997960395,12674
jammu-&-kashmir,2022,1,Tecno,0.0076310897684145305,11823
jammu-&-kashmir,2022,1,Others,0.05131993390648801,79511
jharkhand,2018,1,Xiaomi,0.2770168510277027,245371
jharkhand,2018,1,Samsung,0.19228302862394187,170317
jharkhand,2018,1,Vivo,0.11417288165443991,101130
jharkhand,2018,1,Oppo,0.09808390967325309,86879
jharkhand,2018,1,Realme,0.06735330709603708,59659
jharkhand,2018,1,Motorola,0.029901937540784095,26486
jharkhand,2018,1,Lenovo,0.028702969872268173,25424
jharkhand,2018,1,Micromax,0.020915324884111082,18526
jharkhand,2018,1,Gionee,0.018000320627888755,15944
jharkhand,2018,1,Apple,0.017276649935309935,15303
jharkhand,2018,1,Others,0.1362928190642633,120723
jharkhand,2018,2,Xiaomi,0.28194643421618254,346963
jharkhand,2018,2,Samsung,0.19161806567370848,235805
jharkhand,2018,2,Vivo,0.11944020757371004,146983
jharkhand,2018,2,Oppo,0.10073387025342943,123963
jharkhand,2018,2,Realme,0.06647413170334122,81803
jharkhand,2018,2,Motorola,0.029203664231809062,35938
jharkhand,2018,2,Lenovo,0.027308652127947447,33606
jharkhand,2018,2,Micromax,0.02030149545058951,24983
jharkhand,2018,2,Gionee,0.016924278339247797,20827
jharkhand,2018,2,Apple,0.01581506242082108,19462
jharkhand,2018,2,Others,0.1302341380092134,160266
jharkhand,2018,3,Xiaomi,0.28702943560333655,439833
jharkhand,2018,3,Samsung,0.19276319825211014,295383
jharkhand,2018,3,Vivo,0.12651644976839677,193869
jharkhand,2018,3,Oppo,0.10391082524886418,159229
jharkhand,2018,3,Realme,0.06653258172677214,101952
jharkhand,2018,3,Motorola,0.02803384578839726,42958
jharkhand,2018,3,Lenovo,0.024456362138972385,37476
jharkhand,2018,3,Micromax,0.01729552155430636,26503
jharkhand,2018,3,Gionee,0.015625550620545277,23944
jharkhand,2018,3,Apple,0.014780450050314482,22649
jharkhand,2018,3,Others,0.12305577924798448,188566
jharkhand,2018,4,Xiaomi,0.28952809087389475,554142
jharkhand,2018,4,Samsung,0.19316763403831555,369713
jharkhand,2018,4,Vivo,0.13332904899764833,255185
jharkhand,2018,4,Oppo,0.10807393509440429,206848
jharkhand,2018,4,Realme,0.06633196600327386,126956
jharkhand,2018,4,Motorola,0.02671074307622617,51123
jharkhand,2018,4,Lenovo,0.02312182822008319,44254
jharkhand,2018,4,Micromax,0.015307095434622343,29297
jharkhand,2018,4,Huawei,0.014104346563048441,26995
jharkhand,2018,4,Apple,0.013930360735839878,26662
