States,Years,Quarter,Transaction_Amount,Districts,Transaction_Count
uttar-pradesh,2018,1,43732800.27943896,kanpur dehat district,51507
uttar-pradesh,2018,1,219620789.47963178,jaunpur district,236534
uttar-pradesh,2018,1,28667776.55323845,kaushambi district,37326
uttar-pradesh,2018,1,108354118.53894791,hapur district,87259
uttar-pradesh,2018,1,34057723.75249942,hamirpur district,60464
uttar-pradesh,2018,1,345744809.58975303,meerut district,267015
uttar-pradesh,2018,1,190549339.07680923,mathura district,161451
uttar-pradesh,2018,1,25820943.75496399,chitrakoot district,28904
uttar-pradesh,2018,1,44287534.3955119,lalitpur district,56296
uttar-pradesh,2018,1,87473873.1545512,mau district,99946
uttar-pradesh,2018,1,90490890.5074774,mirzapur district,110239
uttar-pradesh,2018,1,160467571.0953015,bulandshahr district,140393
uttar-pradesh,2018,1,106826666.52696028,gonda district,101085
uttar-pradesh,2018,1,187418140.1917497,jhansi district,187592
uttar-pradesh,2018,1,88729334.73776624,chandauli district,100454
uttar-pradesh,2018,1,73257504.7541741,bhadohi district,83213
uttar-pradesh,2018,1,96708177.78152454,pratapgarh district,118509
uttar-pradesh,2018,1,190242510.58563983,saharanpur district,201611
uttar-pradesh,2018,1,86397546.44997555,bara banki district,111809
uttar-pradesh,2018,1,272420019.95249295,bareilly district,306561
uttar-pradesh,2018,1,90293233.21165025,sitapur district,150536
uttar-pradesh,2018,1,109203364.8484112,sultanpur district,118235
uttar-pradesh,2018,1,353477588.30890363,agra district,298049
uttar-pradesh,2018,1,63961334.20074806,fatehpur district,74858
uttar-pradesh,2018,1,83209946.42774141,rae bareli district,91518
uttar-pradesh,2018,1,80497170.15374462,firozabad district,74687
uttar-pradesh,2018,1,110918009.44069588,kheri district,176154
uttar-pradesh,2018,1,377954039.79178095,gorakhpur district,324943
uttar-pradesh,2018,1,74063356.03456748,unnao district,83600
uttar-pradesh,2018,1,652988000.3586867,prayagraj district,628453
uttar-pradesh,2018,1,145796020.70875692,sonbhadra district,133602
uttar-pradesh,2018,1,188308913.76502463,ghazipur district,183645
uttar-pradesh,2018,1,57199648.85871872,farrukhabad district,65940
uttar-pradesh,2018,1,55371938.0412592,kannauj district,61395
uttar-pradesh,2018,1,202633767.32534236,azamgarh district,195700
uttar-pradesh,2018,1,119104433.14319529,ayodhya district,139126
uttar-pradesh,2018,1,189309639.08638847,deoria district,174133
uttar-pradesh,2018,1,1146504201.1625626,ghaziabad district,751503
uttar-pradesh,2018,2,169402126.88813677,amethi district,136709
uttar-pradesh,2018,2,288864222.8284136,siddharthnagar district,130007
uttar-pradesh,2018,2,127991942.9680135,auraiya district,92623
uttar-pradesh,2018,2,109611132.84444037,sambhal district,79715
uttar-pradesh,2018,2,954304697.7952931,kanpur nagar district,675908
uttar-pradesh,2018,2,379960392.63865346,aligarh district,256395
uttar-pradesh,2018,2,56165441.58057527,mahoba district,46294
uttar-pradesh,2018,2,2162778201.185504,lucknow district,1289613
uttar-pradesh,2018,2,156737001.6495515,sant kabeer nagar district,93780
uttar-pradesh,2018,2,88777895.92098838,hathras district,78576
uttar-pradesh,2018,2,97824018.14818966,budaun district,92156
uttar-pradesh,2018,2,330817439.6070283,moradabad district,197119
uttar-pradesh,2018,2,491915643.18233657,kushinagar district,308705
uttar-pradesh,2018,2,147054384.59872475,baghpat district,83877
uttar-pradesh,2018,2,132885135.0893955,shahjahanpur district,138819
uttar-pradesh,2018,2,294302617.1544509,muzaffarnagar district,185973
uttar-pradesh,2018,2,181333979.97436452,ambedkar nagar district,174752
uttar-pradesh,2018,2,140182312.56510305,bahraich district,114648
uttar-pradesh,2018,2,125278593.78770608,jalaun district,121361
uttar-pradesh,2018,2,122163787.54244992,rampur district,113190
uttar-pradesh,2018,2,385588982.0012257,ballia district,227705
uttar-pradesh,2018,2,37376433.23024044,shravasti district,26457
uttar-pradesh,2018,2,69951038.4367337,kasganj district,57342
uttar-pradesh,2018,2,956626447.3607963,varanasi district,836072
uttar-pradesh,2018,2,3398984096.752239,gautam buddha nagar district,1942298
uttar-pradesh,2018,2,249632354.62211308,basti district,165558
uttar-pradesh,2018,2,113103989.11668018,shamli district,67533
uttar-pradesh,2018,2,268234701.23974103,maharajganj district,197236
uttar-pradesh,2018,2,138218661.6278103,etawah district,103672
uttar-pradesh,2018,2,90948636.79663444,etah district,59628
uttar-pradesh,2018,2,84222200.91074239,banda district,65645
uttar-pradesh,2018,2,275194036.22039497,bijnor district,197427
uttar-pradesh,2018,2,141583801.4595815,hardoi district,127915
uttar-pradesh,2018,2,115596089.07455385,balrampur district,55757
uttar-pradesh,2018,2,133452806.15740262,amroha district,88801
uttar-pradesh,2018,2,100491006.36614853,pilibhit district,111003
uttar-pradesh,2018,2,106693738.88093877,mainpuri district,102490
uttar-pradesh,2018,2,90233854.84681007,kanpur dehat district,76224
uttar-pradesh,2018,2,570006463.7212151,jaunpur district,373996
uttar-pradesh,2018,2,55342536.81081196,kaushambi district,49714
uttar-pradesh,2018,2,182911499.5349028,hapur district,116427
uttar-pradesh,2018,2,73680214.384888,hamirpur district,70112
uttar-pradesh,2018,2,606678416.5867009,meerut district,374625
uttar-pradesh,2018,2,356324290.89671206,mathura district,222266
uttar-pradesh,2018,2,51262192.1205713,chitrakoot district,40534
uttar-pradesh,2018,2,80852741.89286396,lalitpur district,70907
uttar-pradesh,2018,2,189106682.01041055,mau district,150163
uttar-pradesh,2018,2,173308768.87739116,mirzapur district,159498
uttar-pradesh,2018,2,274973633.89470637,bulandshahr district,189458
uttar-pradesh,2018,2,277782991.2351056,gonda district,160168
uttar-pradesh,2018,2,366822230.1718574,jhansi district,248296
uttar-pradesh,2018,2,182864534.83658043,chandauli district,152763
uttar-pradesh,2018,2,150264431.89945316,bhadohi district,116917
uttar-pradesh,2018,2,208682560.59561437,pratapgarh district,190313
uttar-pradesh,2018,2,335848552.54796743,saharanpur district,258898
uttar-pradesh,2018,2,162872285.58844602,bara banki district,137482
uttar-pradesh,2018,2,487371978.7986264,bareilly district,385460
uttar-pradesh,2018,2,178362399.15958685,sitapur district,329672
uttar-pradesh,2018,2,233713000.82154304,sultanpur district,168555
uttar-pradesh,2018,2,637164565.6567793,agra district,401983
uttar-pradesh,2018,2,111709304.13515945,fatehpur district,91877
uttar-pradesh,2018,2,158305041.26429987,rae bareli district,127177
uttar-pradesh,2018,2,160137645.63129294,firozabad district,114088
uttar-pradesh,2018,2,195291344.67384815,kheri district,262715
uttar-pradesh,2018,2,790320803.9302533,gorakhpur district,457691
uttar-pradesh,2018,2,132227976.08123086,unnao district,118192
uttar-pradesh,2018,2,1129002834.2139685,prayagraj district,804712
uttar-pradesh,2018,2,284465229.08754015,sonbhadra district,190270
uttar-pradesh,2018,2,408123160.1819992,ghazipur district,278757
uttar-pradesh,2018,2,108724200.77088036,farrukhabad district,89984
uttar-pradesh,2018,2,101150185.51648593,kannauj district,87933
uttar-pradesh,2018,2,452365473.57583046,azamgarh district,298664
uttar-pradesh,2018,2,235046658.5996612,ayodhya district,198523
uttar-pradesh,2018,2,433812996.3339027,deoria district,268761
uttar-pradesh,2018,2,1868838026.6123133,ghaziabad district,1034409
uttar-pradesh,2018,3,202484697.00241584,amethi district,144079
uttar-pradesh,2018,3,339236584.00437975,siddharthnagar district,148883
uttar-pradesh,2018,3,182207458.9869604,auraiya district,145809
uttar-pradesh,2018,3,133958417.1214126,sambhal district,78307
uttar-pradesh,2018,3,1382466122.241844,kanpur nagar district,884952
uttar-pradesh,2018,3,530873059.5394554,aligarh district,316159
uttar-pradesh,2018,3,84095676.13879824,mahoba district,56821
uttar-pradesh,2018,3,3120535504.084366,lucknow district,1745149
uttar-pradesh,2018,3,189948864.11446124,sant kabeer nagar district,100614
uttar-pradesh,2018,3,133404308.59101358,hathras district,85558
uttar-pradesh,2018,3,144401979.61154318,budaun district,105307
uttar-pradesh,2018,3,455037106.1422169,moradabad district,231048
uttar-pradesh,2018,3,654056824.5641514,kushinagar district,396083
uttar-pradesh,2018,3,190530949.1887127,baghpat district,96977
uttar-pradesh,2018,3,193173048.73201945,shahjahanpur district,151448
uttar-pradesh,2018,3,383281532.98987913,muzaffarnagar district,229535
uttar-pradesh,2018,3,269943413.3178917,ambedkar nagar district,264890
uttar-pradesh,2018,3,200437178.42282724,bahraich district,128822
uttar-pradesh,2018,3,169360197.0591228,jalaun district,142558
uttar-pradesh,2018,3,284977719.9281094,rampur district,370270
uttar-pradesh,2018,3,453562948.30364865,ballia district,259630
uttar-pradesh,2018,3,46461398.64261969,shravasti district,29870
uttar-pradesh,2018,3,94116514.83083017,kasganj district,58678
uttar-pradesh,2018,3,2367346800.1463585,varanasi district,3305134
uttar-pradesh,2018,3,4828673888.270048,gautam buddha nagar district,3256802
uttar-pradesh,2018,3,311025777.26409966,basti district,181572
uttar-pradesh,2018,3,143916458.48132676,shamli district,78033
uttar-pradesh,2018,3,393493251.5590672,maharajganj district,251326
uttar-pradesh,2018,3,187885317.91935676,etawah district,132527
uttar-pradesh,2018,3,126687687.08381574,etah district,66044
uttar-pradesh,2018,3,124786815.22224602,banda district,100068
uttar-pradesh,2018,3,369345535.9915008,bijnor district,204728
uttar-pradesh,2018,3,195783949.2378096,hardoi district,142922
uttar-pradesh,2018,3,134378011.19343144,balrampur district,66029
uttar-pradesh,2018,3,183940278.8866452,amroha district,100455
uttar-pradesh,2018,3,141466796.26969764,pilibhit district,127083
uttar-pradesh,2018,3,163732822.42209786,mainpuri district,132863
uttar-pradesh,2018,3,128327549.52937222,kanpur dehat district,80659
uttar-pradesh,2018,3,618303349.8107088,jaunpur district,381719
uttar-pradesh,2018,3,72407851.83838873,kaushambi district,51040
uttar-pradesh,2018,3,256753552.1045843,hapur district,135845
uttar-pradesh,2018,3,105996112.71759164,hamirpur district,95140
uttar-pradesh,2018,3,914592154.1711264,meerut district,439181
uttar-pradesh,2018,3,497189255.17567295,mathura district,254457
uttar-pradesh,2018,3,66070986.60201372,chitrakoot district,43872
uttar-pradesh,2018,3,117829673.63676032,lalitpur district,84832
uttar-pradesh,2018,3,224554612.28490758,mau district,174181
uttar-pradesh,2018,3,235891741.50021005,mirzapur district,193581
uttar-pradesh,2018,3,384710306.2707491,bulandshahr district,219961
uttar-pradesh,2018,3,359187670.54018164,gonda district,180955
uttar-pradesh,2018,3,532106857.59149486,jhansi district,305260
uttar-pradesh,2018,3,296736052.73655057,chandauli district,286920
uttar-pradesh,2018,3,193754417.68330258,bhadohi district,144640
uttar-pradesh,2018,3,256607675.7948947,pratapgarh district,192406
uttar-pradesh,2018,3,475751601.7841493,saharanpur district,291298
uttar-pradesh,2018,3,221289109.21528998,bara banki district,165404
uttar-pradesh,2018,3,701813397.931004,bareilly district,530401
uttar-pradesh,2018,3,657116597.5883418,sitapur district,1244942
uttar-pradesh,2018,3,264719605.61577424,sultanpur district,178628
uttar-pradesh,2018,3,934001805.3935691,agra district,491708
uttar-pradesh,2018,3,158496730.93156183,fatehpur district,121093
uttar-pradesh,2018,3,219331961.49682626,rae bareli district,161980
uttar-pradesh,2018,3,222644453.9797347,firozabad district,123057
uttar-pradesh,2018,3,407114607.5597075,kheri district,588144
uttar-pradesh,2018,3,1060239355.7696368,gorakhpur district,589891
uttar-pradesh,2018,3,179580331.29400557,unnao district,135326
uttar-pradesh,2018,3,1590288136.836483,prayagraj district,1091032
uttar-pradesh,2018,3,390785529.4547806,sonbhadra district,233627
uttar-pradesh,2018,3,479779397.3242098,ghazipur district,300379
uttar-pradesh,2018,3,151319932.08823365,farrukhabad district,103556
uttar-pradesh,2018,3,177809589.23503107,kannauj district,186578
uttar-pradesh,2018,3,510111894.95135725,azamgarh district,307862
uttar-pradesh,2018,3,328434663.6060386,ayodhya district,241948
uttar-pradesh,2018,3,495910058.96542025,deoria district,309790
uttar-pradesh,2018,3,2613540894.7239933,ghaziabad district,1537030
uttar-pradesh,2018,4,320216703.9976958,amethi district,217755
uttar-pradesh,2018,4,554110285.7995359,siddharthnagar district,224522
uttar-pradesh,2018,4,238641495.17246974,auraiya district,172120
uttar-pradesh,2018,4,221153042.97730047,sambhal district,125436
uttar-pradesh,2018,4,2045066575.82861,kanpur nagar district,1254123
uttar-pradesh,2018,4,797646145.1770936,aligarh district,447620
uttar-pradesh,2018,4,120548654.54538429,mahoba district,71696
uttar-pradesh,2018,4,4678614438.94069,lucknow district,2611582
uttar-pradesh,2018,4,341396174.60754293,sant kabeer nagar district,161784
uttar-pradesh,2018,4,215138949.07355016,hathras district,119900
uttar-pradesh,2018,4,223748130.0860489,budaun district,158573
uttar-pradesh,2018,4,721241786.7206835,moradabad district,347253
uttar-pradesh,2018,4,1037935617.0609084,kushinagar district,643682
uttar-pradesh,2018,4,348857994.00375867,baghpat district,165081
uttar-pradesh,2018,4,305588308.9615815,shahjahanpur district,219554
uttar-pradesh,2018,4,597648868.0445137,muzaffarnagar district,312409
